id,상세URL,가게,주소,카테고리,리본개수,레드리본 선정,서울 2025 선정,라벨,이미지URL,이미지파일,소개,X좌표,Y좌표,LLM요약,RAG텍스트,메타데이터
12628,https://www.bluer.co.kr/restaurants/12628,봉피양(청담점),서울특별시 강남구 삼성로147길 36 (청담동),돼지갈비,0,N,N,,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\12628_봉피양(청담점).png,돼지갈비로 유명한 봉피양의 분점. 소갈비로 유명한 벽제갈비에서 운영하는 브랜드이다. 돼지갈비치고는 가격대가 높은 편이지만 그만큼 맛도 보장된다. 정통 평양냉면에 가깝다는 평을 받는 냉면도 인기가 좋다. 갈비와 냉면 또는 된장찌개가 나오는 점심세트가 실속 있다. 방이점을 제외한 봉피양 분점들에서는 냉면 맛이 떨어진다는 평도 있다.,127.0465104,37.52066805,"봉피양(청담점)은 서울 강남구 청담동에 위치한 돼지갈비 전문 한식당으로, 소갈비로 유명한 벽제갈비에서 운영하는 브랜드의 분점입니다. 돼지갈비 외에도 한우설농탕, 한우수육설농탕, 고추장삼겹살, 목항정살, 양지수육무침, 돼지본갈비, 한돈제육, 또또팬불고기, 한우양구이, 수육, 한우석쇠불고기, 한우생양념구이 등 다양한 고기 및 국물 요리를 제공합니다. 가격대는 12,000원에서 35,000원으로, 돼지갈비치고는 다소 높은 편이지만 품질과 맛에 대한 신뢰도가 높습니다. 특히 정통 평양냉면에 가깝다는 평가를 받는 냉면도 인기 메뉴 중 하나이며, 갈비와 냉면 또는 된장찌개가 함께 제공되는 점심 세트가 실속 있는 선택으로 꼽힙니다. 방이점을 제외한 일부 분점에서는 냉면 맛이 다소 떨어진다는 평도 있습니다. 청담역 8번 출구 인근 언북초등학교와 청담대림 e편한세상 4차 맞은편에 위치해 있으며, 공영주차장 1시간 무료 주차권이 제공됩니다. 영업시간은 월~일 11:30~21:30(명절 당일 휴무)입니다. 전 메뉴는 한식 테마의 육류 중심, 대부분 온 요리이며, 매운 메뉴(고추장삼겹살, 한돈제육)도 일부 포함되어 있습니다. 현재 등록된 리뷰는 없으며, 가족 모임, 단체 식사, 비즈니스 등 다양한 목적으로 방문하기 적합한 분위기입니다.","봉피양(청담점)은 벽제갈비에서 운영하는 돼지갈비 전문 한식 레스토랑으로, 품질 좋은 고기와 정통 평양냉면 스타일의 냉면이 인기입니다. 전통 한식의 맛을 중시하며, 점심 세트 메뉴 등 실속 있는 구성도 제공됩니다. 육류 위주의 다양한 구이와 국물 요리가 준비되어 있어 가족, 단체, 비즈니스 모임 등 다양한 상황에 어울리는 클래식하고 신뢰감 있는 분위기의 한식당입니다.","{'budget_range': '중', 'spicy_available': 'O', 'vegetarian_options': 'X', 'main_ingredients_list': ['육류'], 'low_level_category': '돼지갈비', 'suitable_for': ['가족모임', '단체식사', '비즈니스', '전통적인', '신뢰감', '실속있는'], 'food_type_list': ['국물류', '고기류'], 'temperature_list': ['온'], 'high_level_category': '한식'}"
36389,https://www.bluer.co.kr/restaurants/36389,구스카토커피 마포대흥점,서울특별시 마포구 큰우물로 4 (대흥동),"카페, 디저트전문점",0,N,N,,https://www.bluer.co.kr/images/bluer_4663f552165c4bda90a8207b50869335.jpg,images\36389_구스카토커피 마포대흥점.jpg,"커피, 허브티, 과일차, 버블티 등 다양하게 즐길 수 있는 카페. 우유 베이스를 사용한 달달한 음료들과 스무디 등 각 10여 종의 음료가 준비되어 있다. 크로플, 피낭시에, 마들렌, 케이크 등 디저트도 마련되어 있다.",126.9400333,37.54511516,"구스카토커피 마포대흥점은 서울 마포구 큰우물로에 위치한 카페 및 디저트 전문점으로, 2020년 1월 24일에 개업하였습니다. 커피, 허브티, 과일차, 버블티 등 다양한 음료를 제공하며, 우유 베이스의 달콤한 음료와 스무디 등 약 10여 종의 음료가 준비되어 있습니다. 대표 메뉴로는 아메리카노(3,000원), 카페라테(3,800원), 말차라테(4,000원), 요거트스무디(4,500원) 등의 음료와, 피낭시에(2,300원), 마들렌(2,500원), 플레인크로플(3,800원), 케이크(5,700원) 등 다양한 디저트가 있습니다. 모든 메뉴는 맵지 않으며, 가격대는 2,300원에서 5,700원으로 합리적인 편입니다. 매장은 연중무휴로 월~일요일 오전 8시부터 밤 11시 30분까지 운영되며, 매장 앞에 차량 1대 주차가 가능합니다. 깔끔한 분위기에서 커피와 디저트, 달콤한 음료를 다양하게 즐길 수 있어 혼자 또는 친구와 방문하기에 적합한 공간입니다. 현재까지 등록된 리뷰는 없으며, 블루리본 서베이의 리본 선정이나 서울 2025 리스트에는 포함되어 있지 않습니다.","다양한 커피, 허브티, 과일차, 버블티와 우유 베이스의 달달한 음료, 스무디 등 약 10여 종의 음료를 즐길 수 있는 캐주얼한 카페입니다. 크로플, 피낭시에, 마들렌, 케이크 등 디저트 메뉴도 마련되어 있어, 달콤한 음료와 디저트를 함께 즐기기 좋은 곳입니다. 밝고 편안한 분위기에서 일상적인 만남이나 휴식에 적합합니다.","{'budget_range': '저', 'spicy_available': 'X', 'vegetarian_options': 'X', 'main_ingredients_list': ['기타'], 'low_level_category': '카페, 디저트전문점', 'suitable_for': ['캐주얼', '일상', '친구모임', '휴식', '디저트카페'], 'food_type_list': ['디저트류', '음료'], 'temperature_list': ['기타'], 'high_level_category': '디저트류'}"
31041,https://www.bluer.co.kr/restaurants/31041,돈카츠팔월,서울특별시 용산구 한강대로 183 (한강로1가) 1층,일식돈가스,0,N,N,,https://www.bluer.co.kr/images/es_027a85a4e8374725aa7f8636efe28901.jpg,images\31041_돈카츠팔월.jpg,저온에서 튀겨내 바삭하고 육즙이 풍부한 돈가스를 맛볼수 있는 곳. 나주 유황돼지와 함초소금을 사용하여 건강하고 담백한 맛을 내는 것이 이 집의 특징이다. 프렌치 비스트로였으나 돈가스전문점으로 최근 리뉴얼하였다.,126.973121,37.5351455,"돈카츠팔월은 서울 용산구 한강대로에 위치한 일식 돈가스 전문점입니다. 원래 프렌치 비스트로로 운영되다가 최근 돈가스 전문점으로 리뉴얼하였으며, 저온에서 튀겨낸 바삭하고 육즙이 풍부한 돈가스를 제공하는 것이 특징입니다. 이곳에서는 나주 유황돼지와 함초소금을 사용하여 건강하고 담백한 맛을 내는 등, 재료 선택에 신경을 쓰고 있습니다. 대표 메뉴로는 등심가스정식(12,000원)과 안심가스정식(13,000원)이 있으며, 주력 메뉴에 집중하여 음식의 정갈함과 맛에 대한 평가가 좋습니다. 매장은 깔끔하고, 삼각지역 6번과 7번 출구 사이에 위치해 접근성이 뛰어납니다. 영업시간은 월~토요일 11:30~20:00(브레이크타임 14:30~17:00), 일요일은 휴무이며, 2020년에 개업하였습니다. 전체적으로 깔끔한 분위기와 정성스러운 음식, 합리적인 가격대로 돈가스를 즐기고 싶은 손님에게 적합합니다.","저온에서 튀겨내 바삭하고 육즙이 풍부한 일식 돈가스를 전문으로 하는 깔끔하고 정갈한 분위기의 식당입니다. 프렌치 비스트로에서 돈가스 전문점으로 리뉴얼되어, 주력 메뉴에 집중하며 건강하고 담백한 맛을 추구합니다. 메뉴는 심플하게 구성되어 있어 음식에 소홀함이 없고, 정성스럽게 준비된 돈가스를 편안한 분위기에서 즐길 수 있습니다. 데이트나 캐주얼한 식사, 혼밥, 소규모 모임에 잘 어울리는 곳입니다.","{'budget_range': '중', 'spicy_available': 'X', 'vegetarian_options': 'X', 'main_ingredients_list': ['육류'], 'low_level_category': '일식돈가스', 'suitable_for': ['데이트', '깔끔한', '정갈한', '혼밥', '소규모 모임'], 'food_type_list': ['고기류'], 'temperature_list': ['온'], 'high_level_category': '일식'}"
48081,https://www.bluer.co.kr/restaurants/48081,공들인,서울특별시 구로구 가마산로 265 (구로동) 110호,"카페, 디저트전문점",0,N,N,,https://www.bluer.co.kr/images/bluer_f5fcdc206557463cbc9aac07ffd11ab7.jpg,images\48081_공들인.jpg,"디저트와 커피를 함께 즐길 수 있는 카페다. 마들렌과 피낭시에, 에그타르트, 치즈케이크 등 다양한 디저트를 직접 구우며, 음료와 디저트에 사용하는 바닐라시럽과 과일청도 직접 만든다. 에그타르트가 인기 메뉴며, 기본과 초코맛이 있다.",126.8896672,37.49613746,"공들인은 서울 구로구에 위치한 카페 및 디저트 전문점으로, 2023년 5월 6일에 개업하였습니다. 매장에서는 마들렌, 피낭시에, 에그타르트(기본/초코), 바스크치즈케이크, 버터스콘 등 다양한 디저트를 직접 굽고, 음료와 디저트에 사용하는 바닐라시럽과 과일청도 직접 만듭니다. 대표 메뉴는 에그타르트(3,500원)와 바스크치즈케이크(5,500원)이며, 음료로는 아메리카노, 카페라테, 아인슈페너, 구로라테, 허브차 등이 있습니다(2,800~5,500원). 모든 디저트와 음료는 매장에서 정성스럽게 직접 제조하며, 고객 한 분 한 분을 정성껏 모시는 것이 매장 운영의 신념입니다. 영업시간은 평일 08:00~18:30, 주말 08:00~18:00이며, 비정기적 휴무는 인스타그램, 네이버, 전화로 공지합니다. 매장은 주류 반입이 불가하며, 채식 메뉴나 맵거나 특별한 식단 제한 메뉴는 제공하지 않습니다. 가격대는 합리적인 편이며, 아늑하고 정성 어린 분위기에서 디저트와 커피를 즐기기에 적합한 공간입니다.","정성스럽게 직접 구운 다양한 디저트와 수제 바닐라시럽, 과일청을 사용하는 카페로, 마들렌, 피낭시에, 에그타르트, 치즈케이크 등 풍성한 디저트와 커피를 함께 즐길 수 있습니다. 매장 분위기는 아늑하고 따뜻하며, 고객 한 분 한 분을 정성껏 대접하는 친절함이 특징입니다. 디저트와 음료 모두 매장에서 직접 제조하여 신선함과 정성을 느낄 수 있는 공간으로, 디저트와 커피를 좋아하는 분들에게 추천됩니다.","{'budget_range': '저', 'spicy_available': 'X', 'vegetarian_options': 'X', 'main_ingredients_list': ['기타'], 'low_level_category': '카페, 디저트전문점', 'suitable_for': ['아늑한', '정성스러운', '디저트카페', '친절한 서비스', '혼자 방문', '친구와', '가벼운 만남'], 'food_type_list': ['디저트류', '음료'], 'temperature_list': ['상', '기타'], 'high_level_category': '디저트류'}"
40098,https://www.bluer.co.kr/restaurants/40098,라라와케이,서울특별시 마포구 토정로 28-8 (합정동) 1층,와인바,0,N,N,,https://www.bluer.co.kr/images/bluer_a1d2285ed78e40df98e5e7c480f533dc.jpg,images\40098_라라와케이.jpg,"셰프와 소믈리에가 함께 운영하는 와인바. 취향에 맞춰 즐길 수 있도록 36개 이상의 와인 리스트가 준비되어 있다. 오마카세와 숙성회 플레이트를 선보이며 런치 메뉴로는 전복장 덮밥, 항정살 덮밥을 맛볼 수 있다.",126.9141007,37.5451696,"라라와케이는 서울 마포구 합정동에 위치한 와인바로, 셰프 라라와 소믈리에 케이가 함께 운영합니다. 합정역과 상수역 사이의 조용한 골목에 자리해 지중해 감성의 인테리어와 야외 테라스를 갖추고 있으며, 아늑하고 따뜻한 분위기에서 데이트나 소규모 모임에 적합한 공간입니다. 36종 이상의 다양한 와인 리스트(구대륙: 프랑스, 이탈리아 등, 신대륙: 미국, 칠레 등)와 하이볼, 사케 등 다양한 주류 페어링을 제공합니다. 음식은 일식 오마카세와 숙성회 플레이트(광어, 도미, 연어 등), 런치 한정 전복장 덮밥, 항정살 덮밥 등 다양한 메뉴가 준비되어 있으며, 이태리순대튀김, 오이가니미소, 피시앤칩스, 백합탕, 항정살구이, 아귀찜 등 한식, 일식, 양식이 어우러진 이색적인 안주가 특징입니다. 아귀찜에는 테이블에서 직접 치즈를 갈아 올리는 퍼포먼스가 더해지며, 모든 메뉴는 와인과의 페어링을 고려해 구성됩니다. 가격대는 7,000원부터 50,000원까지 다양하며, 점심과 저녁 모두 운영하고(월요일 휴무), 브레이크타임이 있습니다. 채식 메뉴는 별도로 없으며, 맵기 있는 메뉴도 일부(아귀찜) 포함되어 있습니다. 따뜻하고 감성적인 분위기, 연인과의 데이트, 소규모 모임, 특별한 저녁에 추천되는 합정의 숨은 맛집입니다.","셰프와 소믈리에가 함께 운영하는 감성적인 와인바로, 지중해풍 인테리어와 야외 테라스가 어우러진 아늑하고 따뜻한 분위기에서 다양한 와인과 이색적인 안주(한식, 일식, 양식이 조화된 메뉴)를 즐길 수 있습니다. 오마카세, 숙성회 플레이트, 직접 치즈를 갈아 올리는 퍼포먼스 메뉴 등 특별한 페어링 경험을 제공하며, 데이트와 소규모 모임에 잘 어울리는 합정의 감성 데이트 명소입니다.","{'budget_range': '중', 'spicy_available': 'O', 'vegetarian_options': 'X', 'main_ingredients_list': ['육류', '기타', '어류', '패류'], 'low_level_category': '와인바', 'suitable_for': ['데이트', '감성적인', '소규모 모임', '아늑한', '특별한', '합정 데이트', '감성맛집'], 'food_type_list': ['고기류', '기타', '해산물류', '국물류'], 'temperature_list': ['온', '생', '상'], 'high_level_category': '일식'}"
4928,https://www.bluer.co.kr/restaurants/4928,명인등심(방배점),서울특별시 서초구 서초대로 87 (방배동) 1층,소고기구이,0,N,N,,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\4928_명인등심(방배점).png,호주산 와규 꽃등심을 비교적 합리적인 가격에 맛볼 수 있는 곳이다. 주 메뉴는 꽃등심과 육회. 질좋은 숯불에 꽃등심을 구워 먹는다. 점심때만 먹을 수 있는 갈비탕도 인기가 좋다.,126.9917748,37.48736964,"명인등심(방배점)은 서울 서초구 서초대로에 위치한 소고기구이 전문점으로, 호주산 와규 꽃등심을 비교적 합리적인 가격에 즐길 수 있는 곳입니다. 대표 메뉴는 꽃등심과 육회이며, 질 좋은 숯불에 구워 먹는 등심 요리가 인기입니다. 점심 시간에만 제공되는 갈비탕도 많은 사랑을 받고 있습니다. 주요 메뉴로는 등심주물럭(25,000원), 와규특등심(29,000원), 두툼살치살(35,000원) 등이 있으며, 모두 한식 고기류로 맵지 않은 메뉴입니다. 매장은 연중무휴로 운영되며, 영업시간은 매일 11:30~21:00(브레이크타임 14:30~15:00)입니다. 분위기는 깔끔하고 가족 단위 식사나 소규모 모임, 가성비 있는 한우/와규 구이를 찾는 분들에게 적합합니다. 현재 블루리본, 레드리본, 서울 2025 선정 리스트에는 포함되어 있지 않으나, 품질 좋은 고기를 합리적인 가격에 제공한다는 점에서 현지인들에게도 좋은 평가를 받고 있습니다. 채식 메뉴는 없으며, 모든 메뉴는 육류 중심입니다.","호주산 와규 꽃등심과 육회 등 다양한 소고기구이를 합리적인 가격에 즐길 수 있는 한식 고기 전문점입니다. 질 좋은 숯불에서 구워내는 고기와 점심 한정 갈비탕이 인기이며, 전통적인 한식 고깃집 분위기로 가족, 친구, 소모임 등 편안한 식사에 어울립니다. 특별한 고급스러움보다는 깔끔하고 대중적인 분위기로 가성비를 중시하는 고객에게 적합합니다.","{'budget_range': '중', 'spicy_available': 'X', 'vegetarian_options': 'X', 'main_ingredients_list': ['육류'], 'low_level_category': '소고기구이', 'suitable_for': ['가성비', '가족모임', '친구모임', '편안한', '전통적'], 'food_type_list': ['고기류'], 'temperature_list': ['온'], 'high_level_category': '한식'}"
37650,https://www.bluer.co.kr/restaurants/37650,스아게,서울특별시 강남구 역삼로64길 15 (대치동),수프카레,0,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\37650_스아게.png,"삿포로 현지에서 수프카레로 유명한 스아게가 대치동에 오픈한 곳. 카레의 맵기, 밥의 양, 추가토핑 등 취향에 맞게 선택하여 주문한다. 부드러운 고기가 들어간 샤부샤부카레가 인기 메뉴.",127.0532687,37.50013311,"스아게는 일본 홋카이도 삿포로에서 유명한 수프카레 전문점으로, 서울 강남구 대치동에 위치해 있습니다. 이곳은 블루리본 서베이 '레드리본' 및 '서울 2025' 선정 맛집으로, 정통 일본식 수프카레를 한국에서 경험할 수 있는 곳입니다. 대표 메뉴는 부드러운 고기가 들어간 샤브샤브카레(16,000원)이며, 하와이안새우카레, 가쿠니카레, 닭꼬치카레, 야채카레, 튀긴닭다리카레, 콤보카레 등 다양한 카레 메뉴가 준비되어 있습니다. 모든 메뉴는 맵기, 밥의 양, 추가 토핑을 취향에 따라 선택할 수 있어 맞춤형 주문이 가능합니다. 메뉴 가격대는 13,000~16,000원으로 중간 수준이며, 모든 카레는 따뜻하게 제공됩니다. 야채카레 등 채식 옵션도 있어 다양한 식성의 손님을 배려합니다. 매장은 연중무휴로 운영하며, 평일 11:30~21:30(브레이크타임 15:00~17:00), 주말 12:00~21:00(브레이크타임 15:30~16:30)까지 영업합니다. 주차는 도곡초교 공영주차장(유료, 30분 1,800원) 이용이 가능합니다. 인스타그램과 네이버 블로그 등에서 추가 정보를 확인할 수 있습니다.","삿포로 현지에서 수프카레로 유명한 일본식 수프카레 전문점으로, 블루리본 레드리본과 서울 2025 선정 맛집입니다. 일본식(일식) 테마의 다양한 카레를 취향에 맞게 맵기, 밥의 양, 토핑을 선택하여 즐길 수 있습니다. 부드러운 고기가 들어간 샤브샤브카레가 대표 메뉴이며, 코카-콜라와 함께하는 트렌디하고 캐주얼한 분위기에서 일본 정통의 맛과 개성을 경험할 수 있습니다. 다양한 카레 메뉴와 맞춤형 주문, 채식 옵션도 갖춘 곳으로, 맛집 탐방, 트렌디한 식사, 일본식 분위기를 원하는 손님에게 적합합니다.","{'budget_range': '중', 'spicy_available': 'O', 'vegetarian_options': 'O', 'main_ingredients_list': ['육류', '패류', '기타', '조류'], 'low_level_category': '수프카레', 'suitable_for': ['레드리본 선정', '서울 2025 선정', '맛집 탐방', '트렌디한', '일본식', '캐주얼', '맞춤형 주문', '채식 가능'], 'food_type_list': ['밥류'], 'temperature_list': ['온'], 'high_level_category': '일식'}"
43731,https://www.bluer.co.kr/restaurants/43731,마라두목(양재점),서울특별시 서초구 서운로6길 21-2 (서초동) 1층,"마라탕, 마라샹궈",0,N,N,,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\43731_마라두목(양재점).png,신선한 재료를 골라 얼얼하게 끓여 낸 마라탕과 마라샹궈를 맛볼 수 있는 곳이다. 마라 특유의 얼얼한 맛으로 한국인이 좋아하는 밸런스 있는 중식 요리를 경험할 수 있다. 가지만두나ㅏ 숙주볶음과 같은 현지풍 중국 요리도 추천 메뉴.,127.0307172,37.48582097,"마라두목(양재점)은 서울 서초구 서운로6길에 위치한 중식 전문점으로, 신선한 재료를 직접 골라 얼얼하게 끓여내는 마라탕과 마라샹궈가 대표 메뉴입니다. 마라의 특유의 얼얼한 맛을 즐길 수 있으며, 한국인의 입맛에 맞춘 밸런스 있는 중식 요리를 제공합니다. 가지만두, 숙주볶음 등 현지풍 중국 요리도 추천 메뉴로 꼽히며, 궈바로우, 연유꽃빵, 계란새우볶음밥, 갑질오징어, 소핫스틱, 꾸로치킨 등 다양한 메뉴를 5,000원~18,000원의 합리적인 가격대에 즐길 수 있습니다. 모든 메뉴는 따뜻하게 제공되며, 마라탕과 마라샹궈 등 일부 메뉴는 매운 맛도 선택 가능합니다. 연중무휴로 운영되며, 영업시간은 매일 11:00~22:00(마지막 주문 21:30)입니다. 주차는 서초구청 주차장(유료)을 이용해야 하며, 2024년 4월 22일에 개업하였습니다. 리뷰는 아직 등록되지 않았으며, 분점 없이 단독 매장으로 운영 중입니다.","신선한 재료를 직접 골라 얼얼하게 끓여내는 마라탕과 마라샹궈를 중심으로 한 캐주얼 중식당입니다. 마라 특유의 얼얼한 맛과 한국인 입맛에 맞춘 밸런스 있는 중식 요리가 특징이며, 가지만두, 숙주볶음 등 현지풍 중국 요리도 함께 제공합니다. 전체적으로 활기차고 합리적인 가격의 분위기로, 다양한 중식 메뉴를 편하게 즐기고 싶은 손님에게 적합합니다.","{'budget_range': '저', 'spicy_available': 'O', 'vegetarian_options': 'X', 'main_ingredients_list': ['육류', '기타', '패류', '어류', '조류'], 'low_level_category': '마라탕, 마라샹궈', 'suitable_for': ['가성비', '캐주얼', '중식', '활기찬'], 'food_type_list': ['고기류', '디저트류', '기타', '국물류', '밥류'], 'temperature_list': ['온'], 'high_level_category': '중식'}"
9065,https://www.bluer.co.kr/restaurants/9065,영화장,서울특별시 동대문구 휘경로 3-8 (이문동),일반중식,0,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\9065_영화장.png,50년 이상 된 화상 중식당. 겨울에만 맛볼 수 있는 하얀 국물의 굴짬뽕은 시원한 맛으로 인기가 좋으며 깐풍기도 단연 추천할 만하다. 대를 이어 영업 중이며 실내 분위기도 쾌적하다.,127.0609421,37.59658148,"영화장은 서울 동대문구 이문동에 위치한 50년 이상의 역사를 자랑하는 화상 중식당입니다. 1970년에 개업해 대를 이어 운영되고 있으며, 쾌적한 실내 분위기와 오랜 전통을 자랑합니다. 이곳은 블루리본 서베이의 레드리본 맛집으로, 2025년 서울 맛집으로도 선정되었습니다. 겨울철에만 맛볼 수 있는 하얀 국물의 부추굴짬뽕이 시원한 맛으로 특히 인기가 높고, 대표 메뉴인 깐풍기도 많은 추천을 받고 있습니다. 그 외에도 짜장면, 삼선짬뽕, 삼선백짬뽕, 양저우볶음밥, 탕수육, 삼선간짜장, 고추삼선짬뽕, 해삼쥬스 등 다양한 중식 메뉴를 제공합니다. 가격대는 8,500원에서 75,000원 사이로, 단품 면류부터 고급 해산물 요리까지 다양하게 구성되어 있습니다. 매장은 화~금요일 11:30~21:20(브레이크타임 15:00~17:00), 토~일요일 11:30~21:00(브레이크타임 15:00~17:00) 운영하며, 매주 월요일은 휴무입니다. 외대앞역 인근, 외국어대교차로에서 가까워 접근성도 뛰어납니다. 맵기 있는 메뉴(짬뽕류 등)와 없는 메뉴(깐풍기, 짜장면 등)가 모두 있어 취향에 따라 선택할 수 있습니다. 채식 메뉴는 없으며, 주재료로는 육류, 패류, 기타가 사용됩니다. 오랜 전통과 가족 경영, 깔끔한 분위기, 다양한 중식 요리를 찾는 분들께 추천할 만한 곳입니다.","50년 넘게 대를 이어온 전통 화상 중식당으로, 중식 테마의 다양한 면류와 고기, 해산물 요리를 제공합니다. 겨울철 한정 하얀 국물의 굴짬뽕이 대표적이며, 깐풍기도 추천 메뉴입니다. 레드리본 선정 및 서울 2025 맛집으로, 쾌적하고 정돈된 실내 분위기가 특징입니다. 역사가 깊고 클래식한 중식의 정체성을 지녔으며, 가족 단위 방문이나 중식 애호가에게 어울리는 공간입니다.","{'budget_range': '중', 'spicy_available': 'O', 'vegetarian_options': 'X', 'main_ingredients_list': ['육류', '패류', '기타'], 'low_level_category': '일반중식', 'suitable_for': ['레드리본', '서울 2025', '역사', '가족모임', '정통', '중식', '클래식', '전통', '쾌적한', '오래된'], 'food_type_list': ['기타', '면류', '밥류', '고기류', '음료'], 'temperature_list': ['온'], 'high_level_category': '중식'}"
36140,https://www.bluer.co.kr/restaurants/36140,카페코지(이화여대본점),서울특별시 서대문구 이화여대길 88-19 (대현동),카페,0,N,N,,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\36140_카페코지(이화여대본점).png,"테이크아웃으로만 운영되는 아담한 매장. 시원하고 달달한 코코넛스무디가 인기 메뉴다. 코코넛스무디에 에스프레소, 초코, 딸기 등 다양한 조합으로 즐길 수 있다.",126.9439506,37.5594925,"카페코지(이화여대본점)는 서울 서대문구 이화여대길에 위치한 테이크아웃 전문의 아담한 카페입니다. 2017년 7월 19일에 개업했으며, 매장은 좌석 없이 오직 테이크아웃으로만 운영됩니다. 대표 메뉴는 시원하고 달달한 코코넛스무디로, 에스프레소, 초코, 딸기 등 다양한 조합으로 즐길 수 있습니다. 주요 음료 메뉴로는 아메리카노(2,500원), 카페라테(3,500원), 코코넛커피스무디(3,500원), 다낭라테(3,800원), 호치민라테(4,100원) 등이 있으며, 전체 가격대는 2,500원~4,100원으로 저렴한 편입니다. 메뉴는 주로 커피와 스무디 등 음료 위주이며, 맵거나 채식 특화 메뉴는 없습니다. 영업시간은 평일 10:30~19:00, 주말 12:00~16:00이며 연중무휴입니다. 공식 인스타그램(@caphecozy)과 홈페이지도 운영 중입니다. 블루리본 서베이 선정 맛집은 아니지만, 개성 있는 코코넛 음료와 테이크아웃 중심의 캐주얼한 분위기가 특징인 곳입니다.","테이크아웃 전용의 아담하고 캐주얼한 카페로, 코코넛스무디와 다양한 커피 음료가 인기인 곳입니다. 시원하고 달달한 코코넛스무디를 에스프레소, 초코, 딸기 등과 조합하여 즐길 수 있으며, 전체적으로 가볍고 편안한 분위기에서 빠르게 음료를 즐기기에 적합합니다. 특별한 분위기 연출보다는 실용적이고 캐주얼한 이용에 초점이 맞춰져 있습니다.","{'budget_range': '저', 'spicy_available': 'X', 'vegetarian_options': 'X', 'main_ingredients_list': ['기타'], 'low_level_category': '카페', 'suitable_for': ['캐주얼', '테이크아웃', '간편한 이용', '혼자 방문', '빠른 음료'], 'food_type_list': ['음료'], 'temperature_list': ['기타'], 'high_level_category': '디저트류'}"
36299,https://www.bluer.co.kr/restaurants/36299,브레디포스트 성수,서울특별시 성동구 상원1길 5 (성수동1가),베이커리,0,N,N,,https://www.bluer.co.kr/images/bluer_ccfca8c99e734a39b0d11b66b2657638.png,images\36299_브레디포스트 성수.png,"다양한 종류의 프레첼을 선보이는 프레첼 전문점. 플레인 프레첼부터 초코, 시나몬, 잠봉뵈르 등 다양한 맛이 있다. 프레첼 사이에 부추와 베이컨을 넣은 샌드위치 스타일의 부추베이컨이 인기메뉴.",127.0491386,37.54450369,"브레디포스트 성수는 서울 성동구 성수동에 위치한 프레첼 전문 베이커리로, 2022년 9월에 개업하였습니다. 플레인, 초코, 시나몬, 잠봉뵈르 등 다양한 종류의 프레첼을 제공하며, 프레첼 사이에 부추와 베이컨을 넣은 샌드위치 스타일의 '부추베이컨'이 대표 인기 메뉴입니다. 주요 메뉴로는 프레첼(3,800원), 바나나푸딩(6,200원), 피스타치오푸딩(7,500원) 등 디저트류와, 아메리카노(5,000원), 카페라테(5,500원) 등 커피 음료가 있습니다. 가격대는 3,800원에서 8,500원 사이로 형성되어 있습니다. 매장은 테라스가 있어 반려동물 동반이 가능하며, 영업시간은 매일 10:00~20:00, 연중무휴입니다. 주차는 불가하나 인근 유료주차장 이용이 가능합니다. 분점은 없으며, 등록된 리뷰는 아직 없습니다.","다양한 종류의 프레첼을 전문적으로 선보이는 베이커리로, 플레인·초코·시나몬·잠봉뵈르 등 이색적인 프레첼과 샌드위치 스타일의 부추베이컨 등 창의적인 메뉴가 특징입니다. 테라스가 있어 반려동물 동반이 가능하며, 트렌디하고 캐주얼한 분위기에서 디저트와 커피를 즐길 수 있습니다. 양식 디저트류를 중심으로 한 감각적인 베이커리 카페입니다.","{'budget_range': '저', 'spicy_available': 'X', 'vegetarian_options': 'X', 'main_ingredients_list': ['기타'], 'low_level_category': '베이커리', 'suitable_for': ['반려동물동반', '테라스', '캐주얼', '트렌디'], 'food_type_list': ['디저트류', '음료'], 'temperature_list': ['상', '기타'], 'high_level_category': '디저트류'}"
